d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,lag_7,lag_28,rolling_mean_7,rolling_mean_28,day_of_week,week,is_event
d_1117,30710,2014-02-18,11403,Tuesday,4,2,2014,,,,,0,0,0,33533.0,27854.0,37859.71428571428,35185.42857142857,1,8,0
d_1118,30411,2014-02-19,11403,Wednesday,5,2,2014,,,,,0,0,0,36738.0,28197.0,37456.42857142857,35287.42857142857,2,8,0
d_1119,29703,2014-02-20,11403,Thursday,6,2,2014,,,,,0,0,0,37483.0,26244.0,36552.57142857143,35366.5,3,8,0
d_1120,33326,2014-02-21,11403,Friday,7,2,2014,,,,,0,0,0,33910.0,30888.0,35441.142857142855,35490.03571428572,4,8,0
d_1121,41488,2014-02-22,11404,Saturday,1,2,2014,,,,,0,0,0,44965.0,40529.0,35357.71428571428,35577.107142857145,5,8,0
d_1122,44427,2014-02-23,11404,Sunday,2,2,2014,,,,,0,0,0,43832.0,40197.0,34861.0,35611.357142857145,6,8,0
d_1123,31797,2014-02-24,11404,Monday,3,2,2014,,,,,0,0,0,34557.0,30060.0,34946.0,35762.42857142857,0,9,0
d_1124,29725,2014-02-25,11404,Tuesday,4,2,2014,,,,,0,0,0,30710.0,24000.0,34551.71428571428,35824.46428571428,1,9,0
d_1125,26351,2014-02-26,11404,Wednesday,5,2,2014,,,,,0,0,0,30411.0,24983.0,34411.0,36028.92857142857,2,9,0
d_1126,28890,2014-02-27,11404,Thursday,6,2,2014,,,,,0,0,0,29703.0,27017.0,33831.0,36077.78571428572,3,9,0
d_1127,34198,2014-02-28,11404,Friday,7,2,2014,,,,,0,0,0,33326.0,36489.0,33714.857142857145,36144.67857142857,4,9,0
d_1128,45496,2014-03-01,11405,Saturday,1,3,2014,,,,,1,1,0,41488.0,45333.0,33839.42857142857,36062.857142857145,5,9,0
d_1129,46777,2014-03-02,11405,Sunday,2,3,2014,,,,,1,0,1,44427.0,43897.0,34412.0,36068.67857142857,6,9,0
d_1130,37201,2014-03-03,11405,Monday,3,3,2014,,,,,1,1,1,31797.0,37294.0,34747.71428571428,36171.53571428572,0,10,0
d_1131,30066,2014-03-04,11405,Tuesday,4,3,2014,,,,,1,0,0,29725.0,30577.0,35519.71428571428,36168.21428571428,1,10,0
d_1132,31278,2014-03-05,11405,Wednesday,5,3,2014,LentStart,Religious,,,1,1,1,26351.0,31676.0,35568.42857142857,36149.96428571428,2,10,1
d_1133,32662,2014-03-06,11405,Thursday,6,3,2014,,,,,1,1,1,28890.0,32389.0,36272.28571428572,36135.75,3,10,0
d_1134,34864,2014-03-07,11405,Friday,7,3,2014,,,,,1,1,0,34198.0,34255.0,36811.142857142855,36145.5,4,10,0
d_1135,43485,2014-03-08,11406,Saturday,1,3,2014,,,,,1,0,1,45496.0,47108.0,36906.28571428572,36167.25,5,10,0
d_1136,50090,2014-03-09,11406,Sunday,2,3,2014,,,,,1,1,1,46777.0,48040.0,36619.0,36037.857142857145,6,10,0
d_1137,37506,2014-03-10,11406,Monday,3,3,2014,,,,,1,0,0,37201.0,33147.0,37092.28571428572,36111.07142857143,0,11,0
d_1138,34567,2014-03-11,11406,Tuesday,4,3,2014,,,,,0,1,1,30066.0,33533.0,37135.857142857145,36266.75,1,11,0
d_1139,34942,2014-03-12,11406,Wednesday,5,3,2014,LentWeek2,Religious,,,0,1,1,31278.0,36738.0,37778.857142857145,36303.67857142857,2,11,1
d_1140,33084,2014-03-13,11406,Thursday,6,3,2014,,,,,0,1,0,32662.0,37483.0,38302.28571428572,36239.53571428572,3,11,0
d_1141,36946,2014-03-14,11406,Friday,7,3,2014,,,,,0,0,1,34864.0,33910.0,38362.57142857143,36082.42857142857,4,11,0
d_1142,44708,2014-03-15,11407,Saturday,1,3,2014,,,,,0,1,1,43485.0,44965.0,38660.0,36190.857142857145,5,11,0
d_1143,45376,2014-03-16,11407,Sunday,2,3,2014,Purim End,Religious,,,0,0,0,50090.0,43832.0,38834.71428571428,36181.67857142857,6,11,1
d_1144,32084,2014-03-17,11407,Monday,3,3,2014,StPatricksDay,Cultural,,,0,0,0,37506.0,34557.0,38161.28571428572,36236.82142857143,0,12,1
d_1145,30095,2014-03-18,11407,Tuesday,4,3,2014,,,,,0,0,0,34567.0,30710.0,37386.71428571428,36148.5,1,12,0
d_1146,29384,2014-03-19,11407,Wednesday,5,3,2014,,,,,0,0,0,34942.0,30411.0,36747.857142857145,36126.53571428572,2,12,0
d_1147,28809,2014-03-20,11407,Thursday,6,3,2014,,,,,0,0,0,33084.0,29703.0,35953.857142857145,36089.857142857145,3,12,0
d_1148,33202,2014-03-21,11407,Friday,7,3,2014,,,,,0,0,0,36946.0,33326.0,35343.142857142855,36057.92857142857,4,12,0
d_1149,41441,2014-03-22,11408,Saturday,1,3,2014,,,,,0,0,0,44708.0,41488.0,34808.28571428572,36053.5,5,12,0
d_1150,44171,2014-03-23,11408,Sunday,2,3,2014,,,,,0,0,0,45376.0,44427.0,34341.57142857143,36051.82142857143,6,12,0
d_1151,31843,2014-03-24,11408,Monday,3,3,2014,,,,,0,0,0,32084.0,31797.0,34169.42857142857,36042.67857142857,0,13,0
d_1152,28466,2014-03-25,11408,Tuesday,4,3,2014,,,,,0,0,0,30095.0,29725.0,34135.0,36044.32142857143,1,13,0
d_1153,27014,2014-03-26,11408,Wednesday,5,3,2014,,,,,0,0,0,29384.0,26351.0,33902.28571428572,35999.357142857145,2,13,0
d_1154,30210,2014-03-27,11408,Thursday,6,3,2014,,,,,0,0,0,28809.0,28890.0,33563.71428571428,36023.03571428572,3,13,0
d_1155,32918,2014-03-28,11408,Friday,7,3,2014,,,,,0,0,0,33202.0,34198.0,33763.857142857145,36070.17857142857,4,13,0
d_1156,41193,2014-03-29,11409,Saturday,1,3,2014,,,,,0,0,0,41441.0,45496.0,33723.28571428572,36024.46428571428,5,13,0
d_1157,43156,2014-03-30,11409,Sunday,2,3,2014,,,,,0,0,0,44171.0,46777.0,33687.857142857145,35870.78571428572,6,13,0
d_1158,30672,2014-03-31,11409,Monday,3,3,2014,,,,,0,0,0,31843.0,37201.0,33542.857142857145,35741.46428571428,0,14,0
d_1159,33708,2014-04-01,11409,Tuesday,4,4,2014,,,,,1,1,0,28466.0,30066.0,33375.57142857143,35508.28571428572,1,14,0
d_1160,33699,2014-04-02,11409,Wednesday,5,4,2014,,,,,1,0,1,27014.0,31278.0,34124.42857142857,35638.357142857145,2,14,0
d_1161,36604,2014-04-03,11409,Thursday,6,4,2014,,,,,1,1,1,30210.0,32662.0,35079.42857142857,35724.82142857143,3,14,0
d_1162,35685,2014-04-04,11409,Friday,7,4,2014,,,,,1,0,0,32918.0,34864.0,35992.857142857145,35865.607142857145,4,14,0
d_1163,46776,2014-04-05,11410,Saturday,1,4,2014,,,,,1,1,1,41193.0,43485.0,36388.142857142855,35894.92857142857,5,14,0
d_1164,48790,2014-04-06,11410,Sunday,2,4,2014,,,,,1,1,1,43156.0,50090.0,37185.71428571428,36012.46428571428,6,14,0
d_1165,36594,2014-04-07,11410,Monday,3,4,2014,,,,,1,1,0,30672.0,37506.0,37990.57142857143,35966.03571428572,0,15,0
d_1166,35248,2014-04-08,11410,Tuesday,4,4,2014,,,,,1,0,1,33708.0,34567.0,38836.57142857143,35933.46428571428,1,15,0
d_1167,35209,2014-04-09,11410,Wednesday,5,4,2014,,,,,1,1,1,33699.0,34942.0,39056.57142857143,35957.78571428572,2,15,0
d_1168,33038,2014-04-10,11410,Thursday,6,4,2014,,,,,1,0,0,36604.0,33084.0,39272.28571428572,35967.32142857143,3,15,0
d_1169,38439,2014-04-11,11410,Friday,7,4,2014,,,,,0,1,1,35685.0,36946.0,38762.857142857145,35965.67857142857,4,15,0
d_1170,46155,2014-04-12,11411,Saturday,1,4,2014,,,,,0,1,1,46776.0,44708.0,39156.28571428572,36019.0,5,15,0
d_1171,46083,2014-04-13,11411,Sunday,2,4,2014,,,,,0,1,0,48790.0,45376.0,39067.57142857143,36070.67857142857,6,15,0
d_1172,35751,2014-04-14,11411,Monday,3,4,2014,,,,,0,0,1,36594.0,32084.0,38680.857142857145,36095.92857142857,0,16,0
d_1173,36396,2014-04-15,11411,Tuesday,4,4,2014,,,,,0,1,1,35248.0,30095.0,38560.42857142857,36226.892857142855,1,16,0
d_1174,34228,2014-04-16,11411,Wednesday,5,4,2014,,,,,0,0,0,35209.0,29384.0,38724.42857142857,36451.92857142857,2,16,0
d_1175,33193,2014-04-17,11411,Thursday,6,4,2014,,,,,0,0,0,33038.0,28809.0,38584.28571428572,36624.92857142857,3,16,0
d_1176,38905,2014-04-18,11411,Friday,7,4,2014,,,,,0,0,0,38439.0,33202.0,38606.42857142857,36781.5,4,16,0
d_1177,47819,2014-04-19,11412,Saturday,1,4,2014,,,,,0,0,0,46155.0,41441.0,38673.0,36985.17857142857,5,16,0
d_1178,38934,2014-04-20,11412,Sunday,2,4,2014,Easter,Cultural,OrthodoxEaster,Religious,0,0,0,46083.0,44171.0,38910.71428571428,37212.96428571428,6,16,1
d_1179,31626,2014-04-21,11412,Monday,3,4,2014,,,,,0,0,0,35751.0,31843.0,37889.42857142857,37025.92857142857,0,17,0
d_1180,30678,2014-04-22,11412,Tuesday,4,4,2014,Pesach End,Religious,,,0,0,0,36396.0,28466.0,37300.142857142855,37018.17857142857,1,17,1
d_1181,30437,2014-04-23,11412,Wednesday,5,4,2014,,,,,0,0,0,34228.0,27014.0,36483.28571428572,37097.17857142857,2,17,0
d_1182,30792,2014-04-24,11412,Thursday,6,4,2014,,,,,0,0,0,33193.0,30210.0,35941.71428571428,37219.42857142857,3,17,0
d_1183,33427,2014-04-25,11412,Friday,7,4,2014,,,,,0,0,0,38905.0,32918.0,35598.71428571428,37240.21428571428,4,17,0
d_1184,42377,2014-04-26,11413,Saturday,1,4,2014,,,,,0,0,0,47819.0,41193.0,34816.142857142855,37258.392857142855,5,17,0
d_1185,43440,2014-04-27,11413,Sunday,2,4,2014,,,,,0,0,0,38934.0,43156.0,34038.71428571428,37300.67857142857,6,17,0
d_1186,31508,2014-04-28,11413,Monday,3,4,2014,,,,,0,0,0,31626.0,30672.0,34682.42857142857,37310.82142857143,0,18,0
d_1187,29865,2014-04-29,11413,Tuesday,4,4,2014,,,,,0,0,0,30678.0,33708.0,34665.57142857143,37340.67857142857,1,18,0
d_1188,28883,2014-04-30,11413,Wednesday,5,4,2014,,,,,0,0,0,30437.0,33699.0,34549.42857142857,37203.42857142857,2,18,0
d_1189,33859,2014-05-01,11413,Thursday,6,5,2014,,,,,1,1,0,30792.0,36604.0,34327.42857142857,37031.42857142857,3,18,0
d_1190,38951,2014-05-02,11413,Friday,7,5,2014,,,,,1,0,1,33427.0,35685.0,34765.57142857143,36933.392857142855,4,18,0
d_1191,46542,2014-05-03,11414,Saturday,1,5,2014,,,,,1,1,1,42377.0,46776.0,35554.71428571428,37050.03571428572,5,18,0
d_1192,45139,2014-05-04,11414,Sunday,2,5,2014,,,,,1,0,0,43440.0,48790.0,36149.71428571428,37041.67857142857,6,18,0
d_1193,35820,2014-05-05,11414,Monday,3,5,2014,Cinco De Mayo,Cultural,,,1,1,1,31508.0,36594.0,36392.42857142857,36911.28571428572,0,19,1
d_1194,33611,2014-05-06,11414,Tuesday,4,5,2014,,,,,1,1,1,29865.0,35248.0,37008.42857142857,36883.642857142855,1,19,0
d_1195,32146,2014-05-07,11414,Wednesday,5,5,2014,,,,,1,1,0,28883.0,35209.0,37543.57142857143,36825.17857142857,2,19,0
d_1196,31819,2014-05-08,11414,Thursday,6,5,2014,,,,,1,0,1,33859.0,33038.0,38009.71428571428,36715.78571428572,3,19,0
d_1197,36363,2014-05-09,11414,Friday,7,5,2014,,,,,1,1,1,38951.0,38439.0,37718.28571428572,36672.25,4,19,0
d_1198,42843,2014-05-10,11415,Saturday,1,5,2014,,,,,1,0,0,46542.0,46155.0,37348.57142857143,36598.107142857145,5,19,0
d_1199,38180,2014-05-11,11415,Sunday,2,5,2014,Mother's day,Cultural,,,0,1,1,45139.0,46083.0,36820.142857142855,36479.82142857143,6,19,1
d_1200,37922,2014-05-12,11415,Monday,3,5,2014,,,,,0,1,1,35820.0,35751.0,35826.0,36197.57142857143,0,20,0
d_1201,33844,2014-05-13,11415,Tuesday,4,5,2014,,,,,0,1,0,33611.0,36396.0,36126.28571428572,36275.107142857145,1,20,0
d_1202,32817,2014-05-14,11415,Wednesday,5,5,2014,,,,,0,0,1,32146.0,34228.0,36159.57142857143,36183.96428571428,2,20,0
d_1203,33522,2014-05-15,11415,Thursday,6,5,2014,,,,,0,1,1,31819.0,33193.0,36255.42857142857,36133.57142857143,3,20,0
d_1204,34589,2014-05-16,11415,Friday,7,5,2014,,,,,0,0,0,36363.0,38905.0,36498.71428571428,36145.32142857143,4,20,0
d_1205,40019,2014-05-17,11416,Saturday,1,5,2014,,,,,0,0,0,42843.0,47819.0,36245.28571428572,35991.17857142857,5,20,0
d_1206,43020,2014-05-18,11416,Sunday,2,5,2014,,,,,0,0,0,38180.0,38934.0,35841.857142857145,35712.607142857145,6,20,0
d_1207,32314,2014-05-19,11416,Monday,3,5,2014,,,,,0,0,0,37922.0,31626.0,36533.28571428572,35858.53571428572,0,21,0
d_1208,29926,2014-05-20,11416,Tuesday,4,5,2014,,,,,0,0,0,33844.0,30678.0,35732.142857142855,35883.107142857145,1,21,0
d_1209,29083,2014-05-21,11416,Wednesday,5,5,2014,,,,,0,0,0,32817.0,30437.0,35172.42857142857,35856.25,2,21,0
d_1210,30386,2014-05-22,11416,Thursday,6,5,2014,,,,,0,0,0,33522.0,30792.0,34639.0,35807.892857142855,3,21,0
d_1211,33425,2014-05-23,11416,Friday,7,5,2014,,,,,0,0,0,34589.0,33427.0,34191.0,35793.392857142855,4,21,0
d_1212,38386,2014-05-24,11417,Saturday,1,5,2014,,,,,0,0,0,40019.0,42377.0,34024.71428571428,35793.32142857143,5,21,0
d_1213,35965,2014-05-25,11417,Sunday,2,5,2014,,,,,0,0,0,43020.0,43440.0,33791.42857142857,35650.78571428572,6,21,0
d_1214,33459,2014-05-26,11417,Monday,3,5,2014,MemorialDay,National,,,0,0,0,32314.0,31508.0,32783.57142857143,35383.82142857143,0,22,1
d_1215,28912,2014-05-27,11417,Tuesday,4,5,2014,,,,,0,0,0,29926.0,29865.0,32947.142857142855,35453.5,1,22,0
d_1216,28109,2014-05-28,11417,Wednesday,5,5,2014,,,,,0,0,0,29083.0,28883.0,32802.28571428572,35419.46428571428,2,22,0
d_1217,27689,2014-05-29,11417,Thursday,6,5,2014,,,,,0,0,0,30386.0,33859.0,32663.14285714286,35391.82142857143,3,22,0
d_1218,33740,2014-05-30,11417,Friday,7,5,2014,,,,,0,0,0,33425.0,38951.0,32277.85714285714,35171.46428571428,4,22,0
d_1219,40692,2014-05-31,11418,Saturday,1,5,2014,,,,,0,0,0,38386.0,46542.0,32322.85714285714,34985.357142857145,5,22,0
d_1220,44602,2014-06-01,11418,Sunday,2,6,2014,,,,,1,1,0,35965.0,45139.0,32652.285714285714,34776.42857142857,6,22,0
d_1221,37312,2014-06-02,11418,Monday,3,6,2014,,,,,1,0,1,33459.0,35820.0,33886.142857142855,34757.25,0,23,0
d_1222,38357,2014-06-03,11418,Tuesday,4,6,2014,,,,,1,1,1,28912.0,33611.0,34436.57142857143,34810.53571428572,1,23,0
d_1223,32899,2014-06-04,11418,Wednesday,5,6,2014,,,,,1,0,0,28109.0,32146.0,35785.857142857145,34980.03571428572,2,23,0
d_1224,35655,2014-06-05,11418,Thursday,6,6,2014,NBAFinalsStart,Sporting,,,1,1,1,27689.0,31819.0,36470.142857142855,35006.92857142857,3,23,1
d_1225,37457,2014-06-06,11418,Friday,7,6,2014,,,,,1,1,1,33740.0,36363.0,37608.142857142855,35143.92857142857,4,23,0
d_1226,44347,2014-06-07,11419,Saturday,1,6,2014,,,,,1,1,0,40692.0,42843.0,38139.142857142855,35183.0,5,23,0
d_1227,45279,2014-06-08,11419,Sunday,2,6,2014,,,,,1,0,1,44602.0,38180.0,38661.28571428572,35236.71428571428,6,23,0
d_1228,38256,2014-06-09,11419,Monday,3,6,2014,,,,,1,1,1,37312.0,37922.0,38758.0,35490.25,0,24,0
d_1229,33658,2014-06-10,11419,Tuesday,4,6,2014,,,,,1,0,0,38357.0,33844.0,38892.857142857145,35502.17857142857,1,24,0
d_1230,34644,2014-06-11,11419,Wednesday,5,6,2014,,,,,0,1,1,32899.0,32817.0,38221.57142857143,35495.53571428572,2,24,0
d_1231,35077,2014-06-12,11419,Thursday,6,6,2014,,,,,0,1,1,35655.0,33522.0,38470.857142857145,35560.78571428572,3,24,0
d_1232,38356,2014-06-13,11419,Friday,7,6,2014,,,,,0,1,0,37457.0,34589.0,38388.28571428572,35616.32142857143,4,24,0
d_1233,44984,2014-06-14,11420,Saturday,1,6,2014,,,,,0,0,1,44347.0,40019.0,38516.71428571428,35750.857142857145,5,24,0
d_1234,42494,2014-06-15,11420,Sunday,2,6,2014,NBAFinalsEnd,Sporting,Father's day,Cultural,0,1,1,45279.0,43020.0,38607.71428571428,35928.17857142857,6,24,1
d_1235,35203,2014-06-16,11420,Monday,3,6,2014,,,,,0,0,0,38256.0,32314.0,38209.857142857145,35909.392857142855,0,25,0
d_1236,33542,2014-06-17,11420,Tuesday,4,6,2014,,,,,0,0,0,33658.0,29926.0,37773.71428571428,36012.57142857143,1,25,0
d_1237,32269,2014-06-18,11420,Wednesday,5,6,2014,,,,,0,0,0,34644.0,29083.0,37757.142857142855,36141.71428571428,2,25,0
d_1238,33120,2014-06-19,11420,Thursday,6,6,2014,,,,,0,0,0,35077.0,30386.0,37417.857142857145,36255.5,3,25,0
d_1239,37996,2014-06-20,11420,Friday,7,6,2014,,,,,0,0,0,38356.0,33425.0,37138.28571428572,36353.142857142855,4,25,0
d_1240,42420,2014-06-21,11421,Saturday,1,6,2014,,,,,0,0,0,44984.0,38386.0,37086.857142857145,36516.392857142855,5,25,0
d_1241,42460,2014-06-22,11421,Sunday,2,6,2014,,,,,0,0,0,42494.0,35965.0,36720.57142857143,36660.46428571428,6,25,0
d_1242,33158,2014-06-23,11421,Monday,3,6,2014,,,,,0,0,0,35203.0,33459.0,36715.71428571428,36892.42857142857,0,26,0
d_1243,30641,2014-06-24,11421,Tuesday,4,6,2014,,,,,0,0,0,33542.0,28912.0,36423.57142857143,36881.67857142857,1,26,0
d_1244,28821,2014-06-25,11421,Wednesday,5,6,2014,,,,,0,0,0,32269.0,28109.0,36009.142857142855,36943.42857142857,2,26,0
d_1245,29356,2014-06-26,11421,Thursday,6,6,2014,,,,,0,0,0,33120.0,27689.0,35516.57142857143,36968.857142857145,3,26,0
d_1246,34078,2014-06-27,11421,Friday,7,6,2014,,,,,0,0,0,37996.0,33740.0,34978.857142857145,37028.392857142855,4,26,0
d_1247,39930,2014-06-28,11422,Saturday,1,6,2014,,,,,0,0,0,42420.0,40692.0,34419.142857142855,37040.46428571428,5,26,0
d_1248,40211,2014-06-29,11422,Sunday,2,6,2014,Ramadan starts,Religious,,,0,0,0,42460.0,44602.0,34063.42857142857,37013.25,6,26,1
d_1249,33449,2014-06-30,11422,Monday,3,6,2014,,,,,0,0,0,33158.0,37312.0,33742.142857142855,36856.42857142857,0,27,0
d_1250,37739,2014-07-01,11422,Tuesday,4,7,2014,,,,,1,1,0,30641.0,38357.0,33783.71428571428,36718.46428571428,1,27,0
d_1251,37869,2014-07-02,11422,Wednesday,5,7,2014,,,,,1,0,1,28821.0,32899.0,34797.71428571428,36696.392857142855,2,27,0
d_1252,47028,2014-07-03,11422,Thursday,6,7,2014,,,,,1,1,1,29356.0,35655.0,36090.28571428572,36873.892857142855,3,27,0
d_1253,38593,2014-07-04,11422,Friday,7,7,2014,IndependenceDay,National,,,1,0,0,34078.0,37457.0,38614.857142857145,37280.07142857143,4,27,1
d_1254,40782,2014-07-05,11423,Saturday,1,7,2014,,,,,1,1,1,39930.0,44347.0,39259.857142857145,37320.642857142855,5,27,0
d_1255,45490,2014-07-06,11423,Sunday,2,7,2014,,,,,1,1,1,40211.0,45279.0,39381.57142857143,37193.32142857143,6,27,0
d_1256,37635,2014-07-07,11423,Monday,3,7,2014,,,,,1,1,0,33449.0,38256.0,40135.71428571428,37200.857142857145,0,28,0
d_1257,36448,2014-07-08,11423,Tuesday,4,7,2014,,,,,1,0,1,37739.0,33658.0,40733.71428571428,37178.67857142857,1,28,0
d_1258,37214,2014-07-09,11423,Wednesday,5,7,2014,,,,,1,1,1,37869.0,34644.0,40549.28571428572,37278.32142857143,2,28,0
d_1259,35179,2014-07-10,11423,Thursday,6,7,2014,,,,,1,0,0,47028.0,35077.0,40455.71428571428,37370.107142857145,3,28,0
d_1260,40253,2014-07-11,11423,Friday,7,7,2014,,,,,0,1,1,38593.0,38356.0,38763.0,37373.75,4,28,0
d_1261,47696,2014-07-12,11424,Saturday,1,7,2014,,,,,0,1,1,40782.0,44984.0,39000.142857142855,37441.5,5,28,0
d_1262,43675,2014-07-13,11424,Sunday,2,7,2014,,,,,0,1,0,45490.0,42494.0,39987.857142857145,37538.357142857145,6,28,0
d_1263,36281,2014-07-14,11424,Monday,3,7,2014,,,,,0,0,1,37635.0,35203.0,39728.57142857143,37580.53571428572,0,29,0
d_1264,35815,2014-07-15,11424,Tuesday,4,7,2014,,,,,0,1,1,36448.0,33542.0,39535.142857142855,37619.03571428572,1,29,0
d_1265,33011,2014-07-16,11424,Wednesday,5,7,2014,,,,,0,0,0,37214.0,32269.0,39444.71428571428,37700.21428571428,2,29,0
d_1266,32430,2014-07-17,11424,Thursday,6,7,2014,,,,,0,0,0,35179.0,33120.0,38844.28571428572,37726.71428571428,3,29,0
d_1267,36449,2014-07-18,11424,Friday,7,7,2014,,,,,0,0,0,40253.0,37996.0,38451.57142857143,37702.07142857143,4,29,0
d_1268,42480,2014-07-19,11425,Saturday,1,7,2014,,,,,0,0,0,47696.0,42420.0,37908.142857142855,37646.82142857143,5,29,0
d_1269,42689,2014-07-20,11425,Sunday,2,7,2014,,,,,0,0,0,43675.0,42460.0,37163.0,37648.96428571428,6,29,0
d_1270,33451,2014-07-21,11425,Monday,3,7,2014,,,,,0,0,0,36281.0,33158.0,37022.142857142855,37657.142857142855,0,30,0
d_1271,31512,2014-07-22,11425,Tuesday,4,7,2014,,,,,0,0,0,35815.0,30641.0,36617.857142857145,37667.607142857145,1,30,0
d_1272,30939,2014-07-23,11425,Wednesday,5,7,2014,,,,,0,0,0,33011.0,28821.0,36003.142857142855,37698.71428571428,2,30,0
d_1273,30525,2014-07-24,11425,Thursday,6,7,2014,,,,,0,0,0,32430.0,29356.0,35707.142857142855,37774.357142857145,3,30,0
d_1274,33848,2014-07-25,11425,Friday,7,7,2014,,,,,0,0,0,36449.0,34078.0,35435.0,37816.107142857145,4,30,0
d_1275,39008,2014-07-26,11426,Saturday,1,7,2014,,,,,0,0,0,42480.0,39930.0,35063.42857142857,37807.892857142855,5,30,0
d_1276,42214,2014-07-27,11426,Sunday,2,7,2014,,,,,0,0,0,42689.0,40211.0,34567.42857142857,37774.96428571428,6,30,0
d_1277,32632,2014-07-28,11426,Monday,3,7,2014,,,,,0,0,0,33451.0,33449.0,34499.57142857143,37846.5,0,31,0
d_1278,30705,2014-07-29,11426,Tuesday,4,7,2014,Eid al-Fitr,Religious,,,0,0,0,31512.0,37739.0,34382.57142857143,37817.32142857143,1,31,1
d_1279,30334,2014-07-30,11426,Wednesday,5,7,2014,,,,,0,0,0,30939.0,37869.0,34267.28571428572,37566.107142857145,2,31,0
d_1280,31840,2014-07-31,11426,Thursday,6,7,2014,,,,,0,0,0,30525.0,47028.0,34180.857142857145,37297.0,3,31,0
d_1281,43129,2014-08-01,11426,Friday,7,8,2014,,,,,1,1,0,33848.0,38593.0,34368.71428571428,36754.57142857143,4,31,0
d_1282,47011,2014-08-02,11427,Saturday,1,8,2014,,,,,1,0,1,39008.0,40782.0,35694.57142857143,36916.57142857143,5,31,0
d_1283,47572,2014-08-03,11427,Sunday,2,8,2014,,,,,1,1,1,42214.0,45490.0,36837.857142857145,37139.03571428572,6,31,0
d_1284,35799,2014-08-04,11427,Monday,3,8,2014,,,,,1,0,0,32632.0,37635.0,37603.28571428572,37213.392857142855,0,32,0
d_1285,36238,2014-08-05,11427,Tuesday,4,8,2014,,,,,1,1,1,30705.0,36448.0,38055.71428571428,37147.82142857143,1,32,0
d_1286,34547,2014-08-06,11427,Wednesday,5,8,2014,,,,,1,1,1,30334.0,37214.0,38846.142857142855,37140.32142857143,2,32,0
d_1287,34577,2014-08-07,11427,Thursday,6,8,2014,,,,,1,1,0,31840.0,35179.0,39448.0,37045.07142857143,3,32,0
d_1288,38980,2014-08-08,11427,Friday,7,8,2014,,,,,1,0,1,43129.0,40253.0,39839.0,37023.57142857143,4,32,0
d_1289,45258,2014-08-09,11428,Saturday,1,8,2014,,,,,1,1,1,47011.0,47696.0,39246.28571428572,36978.107142857145,5,32,0
d_1290,43249,2014-08-10,11428,Sunday,2,8,2014,,,,,1,0,0,47572.0,43675.0,38995.857142857145,36891.03571428572,6,32,0
d_1291,36122,2014-08-11,11428,Monday,3,8,2014,,,,,0,1,1,35799.0,36281.0,38378.28571428572,36875.82142857143,0,33,0
d_1292,36672,2014-08-12,11428,Tuesday,4,8,2014,,,,,0,1,1,36238.0,35815.0,38424.42857142857,36870.142857142855,1,33,0
d_1293,34419,2014-08-13,11428,Wednesday,5,8,2014,,,,,0,1,0,34547.0,33011.0,38486.42857142857,36900.75,2,33,0
d_1294,34536,2014-08-14,11428,Thursday,6,8,2014,,,,,0,0,1,34577.0,32430.0,38468.142857142855,36951.03571428572,3,33,0
d_1295,38258,2014-08-15,11428,Friday,7,8,2014,,,,,0,1,1,38980.0,36449.0,38462.28571428572,37026.25,4,33,0
d_1296,44555,2014-08-16,11429,Saturday,1,8,2014,,,,,0,0,0,45258.0,42480.0,38359.142857142855,37090.857142857145,5,33,0
d_1297,46673,2014-08-17,11429,Sunday,2,8,2014,,,,,0,0,0,43249.0,42689.0,38258.71428571428,37164.96428571428,6,33,0
d_1298,35379,2014-08-18,11429,Monday,3,8,2014,,,,,0,0,0,36122.0,33451.0,38747.857142857145,37307.25,0,34,0
d_1299,31959,2014-08-19,11429,Tuesday,4,8,2014,,,,,0,0,0,36672.0,31512.0,38641.71428571428,37376.107142857145,1,34,0
d_1300,31847,2014-08-20,11429,Wednesday,5,8,2014,,,,,0,0,0,34419.0,30939.0,37968.42857142857,37392.07142857143,2,34,0
d_1301,32399,2014-08-21,11429,Thursday,6,8,2014,,,,,0,0,0,34536.0,30525.0,37601.0,37424.5,3,34,0
d_1302,37116,2014-08-22,11429,Friday,7,8,2014,,,,,0,0,0,38258.0,33848.0,37295.71428571428,37491.42857142857,4,34,0
d_1303,44673,2014-08-23,11430,Saturday,1,8,2014,,,,,0,0,0,44555.0,39008.0,37132.57142857143,37608.142857142855,5,34,0
d_1304,47443,2014-08-24,11430,Sunday,2,8,2014,,,,,0,0,0,46673.0,42214.0,37149.42857142857,37810.46428571428,6,34,0
d_1305,34667,2014-08-25,11430,Monday,3,8,2014,,,,,0,0,0,35379.0,32632.0,37259.42857142857,37997.21428571428,0,35,0
d_1306,31402,2014-08-26,11430,Tuesday,4,8,2014,,,,,0,0,0,31959.0,30705.0,37157.71428571428,38069.892857142855,1,35,0
d_1307,29506,2014-08-27,11430,Wednesday,5,8,2014,,,,,0,0,0,31847.0,30334.0,37078.142857142855,38094.78571428572,2,35,0
d_1308,29976,2014-08-28,11430,Thursday,6,8,2014,,,,,0,0,0,32399.0,31840.0,36743.71428571428,38065.21428571428,3,35,0
